0,0.763157,0.758636
1e-06,0.762465,0.760066
2e-06,0.761759,0.761496
3e-06,0.76104,0.762926
4e-06,0.760306,0.764356
5e-06,0.759558,0.765785
6e-06,0.758795,0.767214
7e-06,0.758017,0.768643
8e-06,0.757224,0.770072
9e-06,0.756416,0.771499
1e-05,0.755591,0.772927
1.1e-05,0.754751,0.774354
1.2e-05,0.753895,0.77578
1.3e-05,0.753021,0.777206
1.4e-05,0.752132,0.77863
1.5e-05,0.751225,0.780055
1.6e-05,0.7503,0.781478
1.7e-05,0.749358,0.7829
1.8e-05,0.748398,0.784321
1.9e-05,0.74742,0.785742
2e-05,0.746423,0.787161
2.1e-05,0.745408,0.788579
2.2e-05,0.744373,0.789996
2.3e-05,0.743319,0.791412
2.4e-05,0.742245,0.792826
2.5e-05,0.741151,0.794239
2.6e-05,0.740037,0.795651
2.7e-05,0.738902,0.797061
2.8e-05,0.737746,0.79847
2.9e-05,0.736569,0.799877
3e-05,0.73537,0.801283
3.1e-05,0.734149,0.802687
3.2e-05,0.732906,0.804089
3.3e-05,0.731641,0.805489
3.4e-05,0.730353,0.806887
3.5e-05,0.729041,0.808284
3.6e-05,0.727706,0.809678
3.7e-05,0.726347,0.811071
3.8e-05,0.724964,0.812461
3.9e-05,0.723556,0.81385
